acreage	1921	114984	10780
acreage	1922	127601	10735
acreage	1923	98356	7704
acreage	1924	86233	6305
acreage	1925	102281	7368
acreage	1926	96558	7280
acreage	1927	111834	7552
acreage	1928	121944	7778
acreage	1929	116758	7719
acreage	1930	122183	8048
acreage	1931	110874	7791
acreage	1932	104038	7095
acreage	1933	112451	6929
acreage	1934	123713	7003
acreage	1935	110531	7629
acreage	1936	134804	8115
acreage	1937	148311	8325
acreage	1938	146578	8578
acreage	1939	163492	9252
acreage	1940	133140	8815
acreage	1941	146502	9161
acreage	1942	130542	7905
acreage	1943	112914	7555
acreage	1944	87755	7107
acreage	1945	105337	7544
acreage	1946	119316	8217
acreage	1947	115345	9422
acreage	1948	118036	9610
acreage	1949	239351	11368
acreage	1950	177513	10481
acreage	1951	146851	10313
acreage	1952	150691	10165
acreage	1953	168435	10334
acreage	1954	154930	10677
acreage	1955	210841	11311
acreage	1956	236579	11460
acreage	1957	223800	11899
acreage	1958	235510	11693
acreage	1959	204193	12380
acreage	1960	221843	13093
acreage	1961	234723	13792
acreage	1962	224701	14239
acreage	1963	249967	15425
acreage	1964	189732	14070
acreage	1965	259346	15173
acreage	1966	192448	15693
acreage	1967	219872	17056
acreage	1968	191731	16732
acreage	1969	187264	16933
acreage	1970	186445	16875
acreage	1971	183803	17564
acreage	1972	181342	17660
acreage	1973	199629	18751
acreage	1974	174285	19322
acreage	1975	187068	19259
acreage	1976	188709	19634
acreage	1977	217274	19232
acreage	1978	193516	19081
acreage	1979	182218	18697
acreage	1980	155040	18545
acreage	1981	192263	18008
acreage	1982	217723	16993
acreage	1983	164407	16822
acreage	1984	153998	16858
acreage	1985	169259	16573
acreage	1986	156667	16366
acreage	1987	151153	16378
acreage	1988	154127	16316
acreage	1989	158380	16415
acreage	1990	178067	16603
acreage	1991	131643	15620
acreage	1992	130063	15923
acreage	1993	116262	17434
acreage	1994	117216	15213
acreage	1995	137235	15077
acreage	1996	112961	14706
acreage	1997	101669	14339
acreage	1998	92812	14322
acreage	1999	101918	14370
acreage	2000	114725	15178
acreage	2001	92385	14387
acreage	2002	87333	14704
acreage	2003	85902	14911
acreage	2004	80458	14682
acreage	2005	74828	13661
acreage	2006	73927	13580
acreage	2007	73008	14311
acreage	2008	70244	14040
acreage	2009	51666	13441
acreage	2010	64830	12404
acreage	2011	43210	12311
acreage	2012	49285	13911
acreage	2013	55890	13815
acreage	2014	38901	13010
acreage	2015	30321	11032
acreage	2016	31479	10533
acreage	2017	29810	9744
acreage	2018	26858	8546
acreage	2019	22157	8172
achievable	1489	1	1
achievable	1535	1	1
achievable	1586	1	1
achievable	1623	1	1
achievable	1631	1	1
achievable	1717	5	1
achievable	1753	4	2
achievable	1765	3	2
achievable	1767	1	1
achievable	1770	5	1
achievable	1773	7	1
achievable	1789	39	6
achievable	1790	2	2
achievable	1800	1	1
achievable	1801	2	2
achievable	1803	3	1
achievable	1804	1	1
achievable	1805	6	6
achievable	1806	6	6
achievable	1811	2	2
achievable	1816	8	8
achievable	1817	2	2
achievable	1818	8	8
achievable	1819	6	6
achievable	1820	13	13
achievable	1821	5	4
achievable	1822	6	6
achievable	1823	13	5
achievable	1824	3	3
achievable	1825	6	6
achievable	1826	37	23
achievable	1827	20	20
achievable	1828	16	16
achievable	1829	11	11
achievable	1830	3	3
achievable	1831	9	9
achievable	1832	246	32
achievable	1833	3	3
achievable	1834	14	14
achievable	1835	14	13
achievable	1836	16	16
achievable	1837	9	9
achievable	1838	9	7
achievable	1839	28	28
achievable	1840	6	6
achievable	1841	7	7
achievable	1842	2	2
achievable	1843	28	23
achievable	1844	27	27
achievable	1845	8	8
achievable	1846	8	8
achievable	1847	25	25
achievable	1848	27	27
achievable	1849	11	11
achievable	1850	31	29
achievable	1851	32	19
achievable	1852	8	8
achievable	1853	19	13
achievable	1854	57	47
achievable	1855	22	21
achievable	1856	43	35
achievable	1857	10	10
achievable	1858	94	78
achievable	1859	66	60
achievable	1860	30	29
achievable	1861	22	20
achievable	1862	35	27
achievable	1863	23	21
achievable	1864	28	25
achievable	1865	56	47
achievable	1866	43	41
achievable	1867	48	47
achievable	1868	40	30
achievable	1869	59	52
achievable	1870	51	51
achievable	1871	25	21
achievable	1872	48	41
achievable	1873	55	52
achievable	1874	49	30
achievable	1875	18	16
achievable	1876	83	74
achievable	1877	110	83
achievable	1878	53	47
achievable	1879	48	36
achievable	1880	37	31
achievable	1881	103	101
achievable	1882	70	60
achievable	1883	100	79
achievable	1884	130	110
achievable	1885	97	60
achievable	1886	70	58
achievable	1887	44	37
achievable	1888	52	48
achievable	1889	73	67
achievable	1890	114	105
achievable	1891	110	88
achievable	1892	143	134
achievable	1893	145	135
achievable	1894	107	91
achievable	1895	102	94
achievable	1896	148	138
achievable	1897	170	149
achievable	1898	156	150
achievable	1899	126	115
achievable	1900	211	159
achievable	1901	103	88
achievable	1902	160	152
achievable	1903	87	81
achievable	1904	135	126
achievable	1905	119	109
achievable	1906	160	126
achievable	1907	96	91
achievable	1908	147	126
achievable	1909	179	144
achievable	1910	454	173
achievable	1911	161	149
achievable	1912	192	170
achievable	1913	129	120
achievable	1914	212	185
achievable	1915	149	144
achievable	1916	185	168
achievable	1917	217	206
achievable	1918	260	220
achievable	1919	277	233
achievable	1920	242	228
achievable	1921	251	230
achievable	1922	229	211
achievable	1923	137	123
achievable	1924	149	144
achievable	1925	270	212
achievable	1926	197	161
achievable	1927	374	234
achievable	1928	221	184
achievable	1929	234	199
achievable	1930	216	192
achievable	1931	251	218
achievable	1932	258	228
achievable	1933	273	248
achievable	1934	307	242
achievable	1935	384	314
achievable	1936	392	277
achievable	1937	400	316
achievable	1938	462	366
achievable	1939	548	323
achievable	1940	417	326
achievable	1941	652	430
achievable	1942	390	320
achievable	1943	386	348
achievable	1944	397	335
achievable	1945	558	453
achievable	1946	821	528
achievable	1947	1112	769
achievable	1948	1001	727
achievable	1949	1493	808
achievable	1950	1376	965
achievable	1951	1174	844
achievable	1952	1362	986
achievable	1953	1455	1106
achievable	1954	1872	1228
achievable	1955	1657	1197
achievable	1956	1893	1402
achievable	1957	2404	1580
achievable	1958	2931	1925
achievable	1959	3656	2320
achievable	1960	4322	2738
achievable	1961	5198	3236
achievable	1962	6630	3783
achievable	1963	6789	3994
achievable	1964	6869	3964
achievable	1965	8255	4437
achievable	1966	8325	4630
achievable	1967	9687	5406
achievable	1968	10593	5987
achievable	1969	11405	6352
achievable	1970	11420	6574
achievable	1971	13296	7256
achievable	1972	15449	7910
achievable	1973	21072	8874
achievable	1974	24866	9657
achievable	1975	28611	10516
achievable	1976	31837	11609
achievable	1977	33406	12930
achievable	1978	35653	13068
achievable	1979	36897	13325
achievable	1980	38085	14254
achievable	1981	42529	13629
achievable	1982	37032	13821
achievable	1983	38548	14630
achievable	1984	40413	15361
achievable	1985	44134	15784
achievable	1986	43245	16750
achievable	1987	43385	16916
achievable	1988	45050	17904
achievable	1989	46785	18487
achievable	1990	54713	20098
achievable	1991	55343	20048
achievable	1992	56921	20436
achievable	1993	56533	20196
achievable	1994	59765	21318
achievable	1995	64040	21976
achievable	1996	59249	22207
achievable	1997	56432	21867
achievable	1998	59367	22412
achievable	1999	55331	22219
achievable	2000	62468	24279
achievable	2001	61364	23977
achievable	2002	66077	26758
achievable	2003	70578	28010
achievable	2004	71246	28569
achievable	2005	68092	27947
achievable	2006	68628	28545
achievable	2007	65204	29081
achievable	2008	62968	27911
achievable	2009	59309	27102
achievable	2010	57971	26416
achievable	2011	63566	26572
achievable	2012	84153	37829
achievable	2013	79152	37063
achievable	2014	60422	28378
achievable	2015	51526	25190
achievable	2016	59758	28307
achievable	2017	56442	25957
achievable	2018	52253	24084
achievable	2019	45565	22286
aplasia	1783	22	1
aplasia	1809	1	1
aplasia	1835	1	1
aplasia	1841	1	1
aplasia	1848	1	1
aplasia	1851	2	1
aplasia	1852	1	1
aplasia	1854	1	1
aplasia	1857	1	1
aplasia	1859	1	1
aplasia	1860	1	1
aplasia	1861	1	1
aplasia	1867	11	5
aplasia	1868	8	8
aplasia	1869	4	3
aplasia	1870	3	3
aplasia	1871	3	3
aplasia	1872	10	10
aplasia	1873	5	4
aplasia	1874	4	2
aplasia	1875	14	10
aplasia	1876	12	8
aplasia	1877	44	20
aplasia	1878	6	4
aplasia	1879	17	11
aplasia	1880	6	4
aplasia	1881	22	16
aplasia	1882	3	3
aplasia	1883	12	8
aplasia	1884	14	10
aplasia	1885	21	9
aplasia	1886	41	17
aplasia	1887	53	17
aplasia	1888	32	16
aplasia	1889	41	27
aplasia	1890	22	21
aplasia	1891	45	29
aplasia	1892	46	28
aplasia	1893	30	19
aplasia	1894	78	62
aplasia	1895	77	55
aplasia	1896	95	53
aplasia	1897	63	46
aplasia	1898	105	68
aplasia	1899	157	62
aplasia	1900	101	45
aplasia	1901	116	71
aplasia	1902	106	75
aplasia	1903	123	77
aplasia	1904	105	60
aplasia	1905	253	141
aplasia	1906	195	120
aplasia	1907	287	143
aplasia	1908	315	142
aplasia	1909	239	116
aplasia	1910	404	148
aplasia	1911	302	159
aplasia	1912	306	179
aplasia	1913	497	213
aplasia	1914	630	226
aplasia	1915	806	177
aplasia	1916	715	250
aplasia	1917	695	238
aplasia	1918	437	210
aplasia	1919	307	142
aplasia	1920	684	216
aplasia	1921	646	250
aplasia	1922	933	327
aplasia	1923	260	73
aplasia	1924	243	96
aplasia	1925	146	72
aplasia	1926	309	102
aplasia	1927	271	91
aplasia	1928	269	97
aplasia	1929	261	109
aplasia	1930	258	117
aplasia	1931	449	108
aplasia	1932	457	102
aplasia	1933	336	122
aplasia	1934	343	136
aplasia	1935	308	118
aplasia	1936	341	127
aplasia	1937	495	136
aplasia	1938	397	144
aplasia	1939	382	146
aplasia	1940	648	145
aplasia	1941	478	177
aplasia	1942	488	151
aplasia	1943	466	160
aplasia	1944	452	167
aplasia	1945	351	163
aplasia	1946	572	191
aplasia	1947	696	222
aplasia	1948	655	262
aplasia	1949	961	278
aplasia	1950	884	284
aplasia	1951	705	256
aplasia	1952	948	331
aplasia	1953	880	292
aplasia	1954	1065	359
aplasia	1955	1423	354
aplasia	1956	1310	314
aplasia	1957	1437	418
aplasia	1958	1397	427
aplasia	1959	1268	472
aplasia	1960	1885	518
aplasia	1961	2217	557
aplasia	1962	1876	594
aplasia	1963	2564	681
aplasia	1964	2489	631
aplasia	1965	2368	633
aplasia	1966	2377	640
aplasia	1967	3007	712
aplasia	1968	2818	753
aplasia	1969	3659	784
aplasia	1970	3042	794
aplasia	1971	3345	809
aplasia	1972	3215	805
aplasia	1973	2980	830
aplasia	1974	3556	879
aplasia	1975	4423	952
aplasia	1976	5166	935
aplasia	1977	4789	952
aplasia	1978	4925	1039
aplasia	1979	4999	988
aplasia	1980	4428	934
aplasia	1981	4297	928
aplasia	1982	5676	1034
aplasia	1983	4485	1011
aplasia	1984	5200	954
aplasia	1985	6111	1105
aplasia	1986	4771	1096
aplasia	1987	5751	1052
aplasia	1988	5030	1007
aplasia	1989	4938	1064
aplasia	1990	6116	1088
aplasia	1991	4241	948
aplasia	1992	4900	921
aplasia	1993	3560	874
aplasia	1994	3789	837
aplasia	1995	4113	857
aplasia	1996	3661	831
aplasia	1997	4112	842
aplasia	1998	4911	916
aplasia	1999	3243	776
aplasia	2000	4280	878
aplasia	2001	4420	930
aplasia	2002	4206	1019
aplasia	2003	4743	982
aplasia	2004	5605	1175
aplasia	2005	5575	1038
aplasia	2006	6029	1087
aplasia	2007	5313	1104
aplasia	2008	6204	1191
aplasia	2009	5141	1093
aplasia	2010	4642	1016
aplasia	2011	7596	1273
aplasia	2012	12085	2376
aplasia	2013	7433	1703
aplasia	2014	6186	1251
aplasia	2015	6835	1291
aplasia	2016	5774	1221
aplasia	2017	5256	1085
aplasia	2018	5312	1214
aplasia	2019	5141	1052
battlefield	1523	1	1
battlefield	1547	1	1
battlefield	1596	1	1
battlefield	1609	1	1
battlefield	1626	6	1
battlefield	1641	1	1
battlefield	1647	4	2
battlefield	1648	1	1
battlefield	1649	3	1
battlefield	1662	3	1
battlefield	1666	1	1
battlefield	1673	1	1
battlefield	1675	1	1
battlefield	1685	1	1
battlefield	1690	1	1
battlefield	1700	8	6
battlefield	1703	4	1
battlefield	1705	1	1
battlefield	1713	1	1
battlefield	1716	1	1
battlefield	1728	1	1
battlefield	1729	1	1
battlefield	1749	1	1
battlefield	1750	1	1
battlefield	1753	1	1
battlefield	1755	3	2
battlefield	1760	2	1
battlefield	1761	1	1
battlefield	1764	7	4
battlefield	1769	2	2
battlefield	1771	7	3
battlefield	1774	3	3
battlefield	1776	1	1
battlefield	1778	1	1
battlefield	1782	2	2
battlefield	1785	1	1
battlefield	1786	1	1
battlefield	1788	2	1
battlefield	1789	92	9
battlefield	1792	1	1
battlefield	1794	1	1
battlefield	1796	1	1
battlefield	1798	1	1
battlefield	1799	1	1
battlefield	1800	67	40
battlefield	1801	1	1
battlefield	1802	3	2
battlefield	1803	2	2
battlefield	1804	4	2
battlefield	1805	1	1
battlefield	1806	17	3
battlefield	1807	6	3
battlefield	1808	31	7
battlefield	1809	10	6
battlefield	1810	2	2
battlefield	1811	10	4
battlefield	1812	5	3
battlefield	1813	13	8
battlefield	1814	11	5
battlefield	1815	7	4
battlefield	1816	9	6
battlefield	1817	3	2
battlefield	1818	15	12
battlefield	1819	22	8
battlefield	1820	7	7
battlefield	1821	44	14
battlefield	1822	9	6
battlefield	1823	23	12
battlefield	1824	3	3
battlefield	1825	48	38
battlefield	1826	57	38
battlefield	1827	34	33
battlefield	1828	48	45
battlefield	1829	38	34
battlefield	1830	47	40
battlefield	1831	88	76
battlefield	1832	153	131
battlefield	1833	87	76
battlefield	1834	89	76
battlefield	1835	127	113
battlefield	1836	156	146
battlefield	1837	141	125
battlefield	1838	151	144
battlefield	1839	198	174
battlefield	1840	201	171
battlefield	1841	309	242
battlefield	1842	211	190
battlefield	1843	272	240
battlefield	1844	350	291
battlefield	1845	480	375
battlefield	1846	572	414
battlefield	1847	553	401
battlefield	1848	597	484
battlefield	1849	533	436
battlefield	1850	641	507
battlefield	1851	643	512
battlefield	1852	674	538
battlefield	1853	815	614
battlefield	1854	899	715
battlefield	1855	1086	806
battlefield	1856	1035	820
battlefield	1857	887	700
battlefield	1858	867	684
battlefield	1859	863	679
battlefield	1860	869	707
battlefield	1861	974	674
battlefield	1862	1492	952
battlefield	1863	1810	1075
battlefield	1864	1760	1164
battlefield	1865	2177	1284
battlefield	1866	2339	1302
battlefield	1867	1680	1016
battlefield	1868	1842	1209
battlefield	1869	1493	1049
battlefield	1870	1672	1077
battlefield	1871	1840	1181
battlefield	1872	1412	980
battlefield	1873	1581	1063
battlefield	1874	1417	963
battlefield	1875	1933	1220
battlefield	1876	1958	1170
battlefield	1877	1929	1220
battlefield	1878	1786	1205
battlefield	1879	2317	1473
battlefield	1880	2763	1677
battlefield	1881	2574	1697
battlefield	1882	3267	1854
battlefield	1883	4087	1982
battlefield	1884	4130	2072
battlefield	1885	4459	2204
battlefield	1886	5056	2329
battlefield	1887	5196	2678
battlefield	1888	5778	2579
battlefield	1889	5503	2898
battlefield	1890	6483	3085
battlefield	1891	7149	3349
battlefield	1892	7485	3393
battlefield	1893	8160	3682
battlefield	1894	9058	3530
battlefield	1895	10723	4519
battlefield	1896	11262	4691
battlefield	1897	11207	4861
battlefield	1898	13861	5497
battlefield	1899	17320	6548
battlefield	1900	19969	7165
battlefield	1901	16008	6504
battlefield	1902	15300	6277
battlefield	1903	14527	5953
battlefield	1904	15588	6272
battlefield	1905	16059	6475
battlefield	1906	16497	6590
battlefield	1907	17160	6763
battlefield	1908	16741	6906
battlefield	1909	15972	6714
battlefield	1910	19594	6881
battlefield	1911	19965	6909
battlefield	1912	17002	7015
battlefield	1913	17909	7200
battlefield	1914	23931	8253
battlefield	1915	28424	8860
battlefield	1916	25709	9074
battlefield	1917	30329	10018
battlefield	1918	31697	10303
battlefield	1919	25829	9538
battlefield	1920	19443	8411
battlefield	1921	15485	6568
battlefield	1922	14970	6540
battlefield	1923	9367	4216
battlefield	1924	7244	3519
battlefield	1925	7924	3878
battlefield	1926	8614	3867
battlefield	1927	9713	4176
battlefield	1928	9723	4285
battlefield	1929	9731	4412
battlefield	1930	10190	4584
battlefield	1931	9889	4199
battlefield	1932	8637	3867
battlefield	1933	7865	3507
battlefield	1934	8955	3756
battlefield	1935	10414	4277
battlefield	1936	9753	4290
battlefield	1937	10919	4561
battlefield	1938	10356	4596
battlefield	1939	12459	4917
battlefield	1940	12333	4977
battlefield	1941	14446	5305
battlefield	1942	16418	5746
battlefield	1943	18455	6089
battlefield	1944	16045	5545
battlefield	1945	14691	5638
battlefield	1946	13848	5859
battlefield	1947	14309	5904
battlefield	1948	12564	5492
battlefield	1949	12938	5550
battlefield	1950	14515	5869
battlefield	1951	17373	6007
battlefield	1952	16711	6066
battlefield	1953	15326	5790
battlefield	1954	16066	6012
battlefield	1955	15865	6288
battlefield	1956	18290	6408
battlefield	1957	18883	6812
battlefield	1958	19768	7015
battlefield	1959	23167	7454
battlefield	1960	24248	8164
battlefield	1961	26200	8837
battlefield	1962	26918	9794
battlefield	1963	26868	10077
battlefield	1964	26052	9561
battlefield	1965	31292	10779
battlefield	1966	33333	11305
battlefield	1967	38378	12867
battlefield	1968	41689	13533
battlefield	1969	40172	13255
battlefield	1970	41545	13113
battlefield	1971	40666	12490
battlefield	1972	38472	12303
battlefield	1973	35612	11868
battlefield	1974	33595	11503
battlefield	1975	35769	11668
battlefield	1976	40898	12375
battlefield	1977	40385	12030
battlefield	1978	45231	12598
battlefield	1979	47407	12812
battlefield	1980	47046	13120
battlefield	1981	51631	13046
battlefield	1982	55609	13500
battlefield	1983	61077	14192
battlefield	1984	61732	15135
battlefield	1985	66402	15503
battlefield	1986	65211	15979
battlefield	1987	69196	16284
battlefield	1988	73861	17304
battlefield	1989	77699	17697
battlefield	1990	76915	18783
battlefield	1991	77540	18115
battlefield	1992	75068	18833
battlefield	1993	78640	18568
battlefield	1994	86621	19350
battlefield	1995	83069	19864
battlefield	1996	87995	20957
battlefield	1997	89284	20809
battlefield	1998	90342	21860
battlefield	1999	89462	22539
battlefield	2000	97349	26600
battlefield	2001	94228	26485
battlefield	2002	109189	29955
battlefield	2003	112987	31715
battlefield	2004	122219	34386
battlefield	2005	117180	32766
battlefield	2006	126658	34501
battlefield	2007	135302	36537
battlefield	2008	134240	37491
battlefield	2009	140432	38547
battlefield	2010	130153	36880
battlefield	2011	136856	39530
battlefield	2012	156316	44676
battlefield	2013	171374	47017
battlefield	2014	168989	46579
battlefield	2015	150263	41234
battlefield	2016	145400	40466
battlefield	2017	135057	38496
battlefield	2018	120835	35282
battlefield	2019	136211	34845
abreast	1501	1	1
abreast	1505	1	1
abreast	1523	2	1
abreast	1592	1	1
abreast	1603	2	1
abreast	1605	1	1
abreast	1609	1	1
abreast	1621	1	1
abreast	1626	1	1
abreast	1628	1	1
abreast	1634	1	1
abreast	1638	4	2
abreast	1640	1	1
abreast	1643	1	1
abreast	1649	1	1
abreast	1650	1	1
abreast	1656	1	1
abreast	1661	1	1
abreast	1662	2	1
abreast	1668	1	1
abreast	1669	5	3
abreast	1670	1	1
abreast	1674	2	2
abreast	1676	1	1
abreast	1681	3	2
abreast	1683	1	1
abreast	1684	1	1
abreast	1685	3	1
abreast	1688	1	1
abreast	1691	1	1
abreast	1693	3	2
abreast	1697	1	1
abreast	1698	13	5
abreast	1699	5	3
abreast	1700	12	7
abreast	1701	7	6
abreast	1703	14	3
abreast	1704	12	6
abreast	1705	1	1
abreast	1706	1	1
abreast	1707	12	4
abreast	1708	8	5
abreast	1709	6	5
abreast	1711	2	2
abreast	1712	6	4
abreast	1713	3	3
abreast	1714	1	1
abreast	1715	6	1
abreast	1716	3	3
abreast	1717	2	2
abreast	1718	10	6
abreast	1720	2	2
abreast	1721	3	2
abreast	1723	7	5
abreast	1724	2	2
abreast	1726	16	6
abreast	1727	7	3
abreast	1728	1	1
abreast	1729	16	5
abreast	1730	3	3
abreast	1731	6	6
abreast	1732	1	1
abreast	1733	3	3
abreast	1734	6	6
abreast	1735	6	2
abreast	1736	17	8
abreast	1737	6	4
abreast	1738	5	4
abreast	1739	8	7
abreast	1740	9	8
abreast	1741	13	11
abreast	1742	9	8
abreast	1743	8	6
abreast	1744	25	10
abreast	1745	41	15
abreast	1746	19	9
abreast	1747	21	17
abreast	1748	9	6
